object name,type,uuid,header-client-ip,comment,log-header-change,name,dstaddr,content,member
__CondList1KT_Agent_CRM19031524133_proxy,dst,a6562650-a223-51ed-fffa-470662dc2d8e,,,,,,,"accesscontrol.citibank.co.kr"" ""acs.hanacard.co.kr"" ""ansimclick.hyundaicard.com"" ""citibank.co.kr"" ""cups.vpay.co.kr"" ""download.raonsecure.com"" ""inicis.com"" ""ipinside.hyundaicard.com"" ""ocsp.comodoca.com"" ""pfs.nprotect.com"" ""poc.vpay.co.kr"" ""samsungcard.co.kr"" ""supdate.nprotect.net"" ""vbv.nonghyup.com"" ""vbv.samsungcard.co.kr"" ""vbv.shinhancard.com"" ""vp.co.kr"" ""vpay.co.kr"" ""wlg.shinhancard.com"" ""__CondList1KT_Agent_Test_URL2_proxy"
__CondList1KT_Agent_Test_URL2_proxy,dst,bfaadff0-a2c4-51ed-4586-44a7e4096525,,,,,,,"cdn.inicis.com"" ""coll.hanacard.co.kr"" ""download.raonsecure.com"" ""drmobile3.inicis.com"" ""drmpi.inicis.com"" ""drstdpay.inicis.com"" ""fcstdpay.inicis.com"" ""globalsign.com"" ""gthr.inicis.com"" ""hanacard.co.kr"" ""help.wizvera.com"" ""itrc.inicis.com"" ""ksstdpay.inicis.com"" ""mpi.inicis.com"" ""plgin41.inicis.com"" ""plugin.inicis.com"" ""relay.inicis.com"" ""safetx.ahnlab.com"" ""samsungcard.com"" ""shinhancard.com"" ""sps.lottecard.co.kr"" ""stdpay.inicis.com"" ""stdux.inicis.com"" ""webservice.inicis.com"" ""wlg.shinhancard.com"
__CondList1CRM19032226262_dst_proxy,dst,57dd7948-a2c7-51ed-6cf5-e9c7c3b27f0a,,,,,,,watchtek.co.kr
__CondList1CRM19120408959_dst,dst,0a6bcdc6-a2c8-51ed-6599-b74103f146af,,,,,,,"img.kmcert.com"" ""img4.kmcert.com"" ""www.kmcert.com"
CRM19120408959_dst,dst,3a299764-a2c8-51ed-0cab-91f279c22956,,,,,,,__CondList1CRM19120408959_dst
__CondList1CRM20013125280_dst_proxy,dst,a9d31314-a2c9-51ed-1b58-ce9bd7db84ba,,,,,,,nice.checkplus.co.kr
__CondList1Ktmns_List,dst,086ce590-a2f1-51ed-c5aa-fc7675d47b5b,,,,,,,"chcek.namecheck.co.kr"" ""check.namecheck.co.kr"" ""nice.checkplus.co.kr"" ""psso.olleh.com"" ""psso.show.co.kr"
Ktmns_List,dst,2ce0a9d4-a2f1-51ed-2f10-3c9a1194f5a4,,,,,,,__CondList1Ktmns_List
__CondList1CRM18110987424_List,dst,ab22077e-a2f2-51ed-ea8f-b123bbd27221,,,,,,,"as.admin.navercorp.com"" ""cs-issue.admin.navercorp.com"" ""cs.admin.navercorp.com"" ""friend.navercorp.com"" ""iims2.navercorp.com"" ""openapi.map.naver.com"" ""ssl.pstatic.net"
CRM18110987424_List,dst,bdb72f2c-a2f2-51ed-5092-9f561916ff79,,,,,,,__CondList1CRM18110987424_List
__CondList1CRM18112692491_dst_proxy,dst,7381861e-a2fc-51ed-d386-869e1b39e68d,,,,,,,ollehslp.com
__CondList1KT_Dev-Space_proxy,dst,2c62f504-a2fe-51ed-c7b7-f77838b0cf47,,,,,,,dspace.kt.co.kr
__CondList1CRM19040931203_dst_proxy,dst,5aaeab6a-a37b-51ed-a67b-170caf145289,,,,,,,insaram.com
__CondList1CRM21011241248_dst_proxy,dst,8b0cbf9c-a383-51ed-9b04-4638ef7d4394,,,,,,,aibigdata.kt.co.kr
__CondList1CRM21042981455_list_proxy,dst,58569b26-a384-51ed-9880-cb6b7a34bc9c,,,,,,,survey.gallup.co.kr
__CondList1KT_Group_M_Mobile_Allow,dst,6379babe-a385-51ed-bf4c-a5f6d8f911ea,,,,,,,"ffsb.kr"" ""google-analytics.com"" ""googletagmanager.com"" ""jobkorea.co.kr"" ""microsoft.com"" ""ovenapp.io"" ""saramin.co.kr"" ""saraminbanner.co.kr"" ""worklife.kr"
KT_Group_M_Mobile_Allow,dst,7525cd2a-a385-51ed-1274-b89cf3ec1265,,,,,,,__CondList1KT_Group_M_Mobile_Allow
__CondList1CRM22012786885_List_proxy,dst,d99b4dfc-a385-51ed-8810-cffbcff1acb5,,,,,,,ktbizplay.co.kr
__CondList1KT_Group_Sports_Allow,dst,14772b1c-a386-51ed-2dd2-d281d09cc96a,,,,,,,"mt.co.kr"" ""osen.co.kr"
KT_Group_Sports_Allow,dst,38bc150a-a386-51ed-f348-7ed70313a550,,,,,,,__CondList1KT_Group_Sports_Allow
__CondList1KT_Group_Engcore_Allow,dst,38a35cc6-a396-51ed-5f70-f87b17d87cca,,,,,,,"saramin.co.kr"" ""saraminbanner.co.kr"
KT_Group_Engcore_Allow,dst,444dfd74-a396-51ed-e97d-4484289cb740,,,,,,,__CondList1KT_Group_Engcore_Allow
__CondList1CRM20032541866_dst_proxy,dst,8a638720-a396-51ed-881f-ffeab6a3ce8e,,,,,,,"contents.seumter.go.kr"" ""easi.go.kr"" ""localdata.go.kr"" ""map.vworld.kr"" ""xdworld.vworld.kr"
__CondList1CRM20062268359_dst_proxy,dst,eba492a8-a397-51ed-964a-c798d1a1c671,,,,,,,lhslogis.com
__CondList1CRM20070874437_dst_proxy,dst,dd203268-a398-51ed-4396-cb0a8f803e6a,,,,,,,ktmns-online.recruiter.co.kr
__CondList1KT_Group_WhoWho_Allow,dst,e3e3d4b8-a39a-51ed-156b-f04ce6905e77,,,,,,,"saramin.co.kr"" ""ppomppu.co.kr"" ""pub.buzzad.io"" ""apps.admob.com"" ""saraminbanner.co.kr"" ""crazyegg.com"" ""google-analytics.com"" ""doubleclick.net"" ""cdn.adcrony.co.kr"" ""blogchart.co.kr"" ""mandrillapp.com"" ""pantip.com"" ""googlesyndication.com"" ""nps.or.kr"" ""tinyurl.com"" ""pikicast.com"" ""tnkfactory.com"" ""cdn1.tnkfactory.com"" ""ad.co.kr"" ""1drv.ms"" ""dropboxusercontent.com"" ""midashri.com"" ""mixpanel.com"" ""openads.co.kr"" ""branch.io"" ""kpc.or.kr"" ""whowho.atlassian.net"" ""open.exc.co.kr"" ""appsflyer.com"
__CondList1CRM20073081611_dst,dst,4f8cfd70-a39b-51ed-0d1d-892bc4fa04f7,,,,,,,"accsmart.co.kr"" ""jkmobile.co.kr"" ""partnershop.co.kr"" ""yuhoomall.com"
CRM20073081611_dst,dst,598a04ee-a39b-51ed-fd02-9f6a4bbc61e3,,,,,,,__CondList1CRM20073081611_dst
KT_Group_WhoWho_Allow,dst,9ffae1e6-a39b-51ed-b763-998429a1ef03,,,,,,,__CondList1KT_Group_WhoWho_Allow
__CondList1KT_Group_Mhows_Allow_proxy,dst,60ebce96-a39d-51ed-1df1-bac6e5ec8473,,,,,,,"doubleclick.net"" ""criteo.com"" ""mat.adpies.com"" ""analytics.ad.daum.net"" ""bkrtx.com"" ""dpm.demdex.net"" ""googletagmanager.com"" ""google-analytics.com"" ""w6.ohpoint.co.kr"" ""ppomppu.co.kr"" ""momstouch.co.kr"" ""ad-brix.com"" ""hstudy.co.kr"
__CondList1kt.com_statics,dst,2faf6f0c-a3a4-51ed-4156-434b8de22a24,,,,,,,"2o7.net"" ""adobedtm.com"" ""demdex.net"" ""omtrdc.net"
kt.com_statics,dst,3cbf195e-a3a4-51ed-9b96-61d573fbf97c,,,,,,,__CondList1kt.com_statics
__CondList1CRM21031563354_BODA_List,dst,0d577aa6-a3a6-51ed-c3ab-d341fb7f4c25,,,,,,,"conf.boda.zone1/resources/common/"" ""conf.boda.zone2/resources/common/"
CRM21031563354_BODA_List,dst,161ad052-a3a6-51ed-db44-2a57390f9d70,,,,,,,__CondList1CRM21031563354_BODA_List
__CondList1CRM21042679760_list_proxy,dst,740f17c6-a3b1-51ed-a45a-5705703ee06b,,,,,,,9to6.ktsat.com/agent/TimeKeeper
__CondList1CRM21062299972_List,dst,26a29192-a3b2-51ed-a414-e9993ec8119a,,,,,,,kasb.or.kr
CRM21062299972_List,dst,2e909c64-a3b2-51ed-d82b-316421b4aec5,,,,,,,__CondList1CRM21062299972_List
__CondList1kthunet_FireFox,dst,98e6eee0-a3b4-51ed-f9b6-ce2d5f3d5c6a,,,,,,,"hunet.co.kr"" ""hunetdown.cdn.hunet.co.kr"" ""img.hunet.co.kr"" ""kt.hunet.co.kr"" ""smartlearning.hunet.co.kr"" ""ssl.hunet.co.kr"" ""study.hunet.co.kr"
kthunet_FireFox,dst,a1ca4bd8-a3b4-51ed-daae-f40d382aec5e,,,,,,,__CondList1kthunet_FireFox
__CondList1Malware_Site_OSEN_proxy,dst,6655191e-a3b6-51ed-5fcf-80984497d284,,,,,,,"file.osen.co.kr"" ""osen.mt.co.kr"
__CondList1Oms_IDC_proxy,dst,e539b2a6-a3b8-51ed-94db-f6f3e28f2c47,,,,,,,oms.kt-idc.com
__CondList1Adobe_Create_Cloud,dst,b93b8eea-a449-51ed-b061-d1de4b69d153,,,,,,,"adobe.activate.com"" ""adobe.com/kr"" ""adobelogin.com"" ""adobesc.com"" ""cc-api-data.adobe.io"" ""typekit.com"
Adobe_Create_Cloud,dst,c29afa34-a449-51ed-f4db-d43b67f8fa9b,,,,,,,__CondList1Adobe_Create_Cloud
__CondList1Adobe_PhotoshopCloud,dst,7382300c-a44e-51ed-f089-298a026a34d3,,,,,,,"acrobat.com"" ""adbemdigitalmediarebootprod2.112."" ""adminconsole.adobe.com"" ""adobeccstatic.com"" ""adobedtm.com"" ""adobeid-na1.services.adobe.com"" ""adobejanus.com"" ""adobelogin.com"" ""adobeoobe.com"" ""adobesc.com"" ""adobess.com"" ""ams.adobe.com"" ""api-cna01.adobe-services.com"" ""api.adobe.io"" ""assets.adobe.com"" ""bam.nr-data.net"" ""behance.net"" ""creative.adobe.com"" ""ctldl.windowsupdate.com"" ""demandbase.com"" ""demdex.net"" ""echosign.com"" ""edgefonts.net"" ""federatedid-na1.services.adobe.com"" ""ftcdn.net"" ""genuine.adobe.com"" ""geotrust.com"" ""globalsign.com"" ""gocart-web-prod-elb.amazonaws.com"" ""godaddy.com"" ""lcs-cops.adobe.io"" ""lcs-entitlement.adobe.io"" ""lcs-robs.adobe.io"" ""lcs-ulecs.adobe.io"" ""licenses.adobe.com"" ""macromedia.com"" ""na1e-acc.services.adobe.com"" ""na1e.services.adobe.com"" ""na1r.services.adobe.com"" ""newrelic.com"" ""okta.com"" ""oktacdn.com"" ""oktapreview.com"" ""omniroot.com"" ""oobe.adobe.com"" ""prod.acp.adobeoobe.com"" ""prod.adobegenuine.com"" ""services.adobe.com"" ""services.prod.ims.adobejanus.com"" ""supportanyware.adobe.io"" ""symantec.com"" ""symcb.com"" ""symcd.com"" ""thawte.com"" ""verisign.com"" ""www-prod.adobesunbreak.com"" ""www.adobe.com"
Adobe_PhotoshopCloud,dst,bd017cba-a44e-51ed-8c22-6c0795ef2072,,,,,,,__CondList1Adobe_PhotoshopCloud
__CondList1Adobe_Flash_Update,dst,3adfc71e-a458-51ed-4477-2ec82aa3f63c,,,,,,,"adobe.com/flashplayer/"" ""adobe.com/kr/flashplayer/"
Adobe_Flash_Update,dst,4450f21e-a458-51ed-750f-f8cd22d844e9,,,,,,,__CondList1Adobe_Flash_Update
__CondList1AppStore_Cert,dst,403248ae-a462-51ed-e40d-2cb284e16e96,,,,,,,"apple.com"" ""guzzoni.apple.com"" ""icloud.com"" ""itunes2"" ""mzstatic.com"" ""securemetrics.apple.com"" ""swcdn.apple.com"" ""swdownload.apple.com"" ""swquery.apple.com"" ""swscan2.apple.com"
AppStore_Cert,dst,57055364-a462-51ed-6566-5f52a8132e9f,,,,,,,__CondList1AppStore_Cert
__CondList1GoogleStore_Cert,dst,32fc7a36-a464-51ed-cbab-665c2ba83728,,,,,,,"android.clients.google.com"" ""ggpht.com"" ""googleapis2.com"" ""googleusercontent.com"
GoogleStore_Cert,dst,3ab181a4-a464-51ed-074e-ff1e5fc82cd9,,,,,,,__CondList1GoogleStore_Cert
__CondList1TenantRestrict_Teams,dst,bf6f0dee-a464-51ed-73e5-1c0ba8a94b5f,,,,,,,"login.microsoft.com2"" ""login.microsoftonline.com2"" ""login.windows.net2"" ""login.live.com"
TenantRestrict_Teams,dst,d62d0d60-a464-51ed-1c1a-34c84d532313,,,,,,,__CondList1TenantRestrict_Teams
__CondList1KT_EXO_List,dst,1d899c02-a468-51ed-8539-f53948bb31a8,,,,,,,"attachments.office.net"" ""autodiscover.mail.onmicrosoft.com"" ""autodiscover.onmicrosoft.com"" ""ktcorp365-admin.sharepoint.com"" ""outlook.com"" ""outlook.office.com"" ""outlook.office365.com"" ""portal.azure.com"
KT_EXO_List,dst,3143103e-a468-51ed-fcfd-24a195f17721,,,,,,,__CondList1KT_EXO_List
Google_Chrome_Update,dst,7c14feba-a468-51ed-948b-e03c88976df9,,,,,,,__CondList1Google_Chrome_Update
__CondList1Oracle_Compliance_Deny,dst,89ef6b22-a46a-51ed-7bd0-12bc78167892,,,,,,,"java.com/ko/download/"" ""login.oracle.com/mysso/signon.jsp"" ""oracle.com/java/technologies/"" ""oracle.com/java/technologies2"" ""profile.oracle.com/myprofile/"" ""www.oracle.com/java/technologies/"" ""www.oracle.com/java/technologies2"" ""www.techspot.com"
Oracle_Compliance_Deny,dst,9369be6e-a46a-51ed-ab32-897b826fda0b,,,,,,,__CondList1Oracle_Compliance_Deny
__CondList1kt_everyone_works,dst,b65e42b2-a46c-51ed-9b8d-9ddd01593308,,,,,,,".go.kr"" "".gov.kr"" ""ktworks.co.kr"" ""KT_Works_Upload_proxy"" ""gov.kr"" "".or.kr"
kt_everyone_works,dst,c2ec015e-a46c-51ed-b1d7-d62dd1f33728,,,,,,,"__CondList1kt_everyone_works"" ""api.worksai.kt.co.kr"
__CondList1EXO_URL,dst,51d57f1c-a481-51ed-5ae9-59c251614c6a,,,,,,,"outlook.ha.office365.com"" ""outlook.ms-acdc.office.com"" ""outlook.office.com"" ""outlook.office365.com"" ""substrate.office.com"
EXO_URL,dst,5b5a1aa2-a481-51ed-f1f4-9a5e99b8bc06,,,,,,,__CondList1EXO_URL
__CondList1Int_Office_Environment_Repair_TF_URL,dst,bab8dbe6-a481-51ed-d289-2271ee09a913,,,,,,,"EXO_URL"" ""MS_All_Intercept_Disable"" ""MS_Auth_Intercept_Disable"
__CondList1UAR_ChromeExtension,dst,301ed11c-a485-51ed-e9e8-28d63a1c0d48,,,,,,,"chrome.google.com/_/scs/cws-static/"" ""chrome.google.com/webstore1"" ""chrome.google.com/webstore2"" ""chrome.google.com/webstore3"" ""chrome.google.com/webstore4"" ""chrome.google.com/webstore5"" ""clients2.google.com/service/"" ""clients2.googleusercontent.com"" ""lh3.googleusercontent.com/WSU"" ""chromewebstore.google.com/UAR"
UAR_ChromeExtension,dst,394da9de-a485-51ed-5464-aa388cf218ba,,,,,,,"__CondList1UAR_ChromeExtension"" ""chrome.google.com/webstore1"" ""chromewebstore.google.com/UAR"" ""google.com/webstore/ajax/item"" ""google/webstore/ajax/detail_query"" ""google/webstore/ajax/login-state"" ""lh3.googleusercontent.com"" ""gstatic.com/_/mss/"
__CondList1VDI_Teams_Deny_1,dst,7902a2b0-a489-51ed-7c62-4bfa52b9e891,,,,,,,"teams.microsoft.com/dl/launcher/"" ""teams.microsoft.com/I/meetup-join"
VDI_Teams_Deny_1,dst,8490b7ac-a489-51ed-feae-8cd508903a04,,,,,,,__CondList1VDI_Teams_Deny_1
__CondList1VDI_Teams_Deny,dst,b624d0dc-a489-51ed-ed45-d08e2f4f0c9e,,,,,,,"teams.microsoft.com/dl/launcher2"" ""VDI_Teams_Deny_1"
VDI_Teams_Deny,dst,cf6d1b44-a489-51ed-b42b-3b3784c25484,,,,,,,__CondList1VDI_Teams_Deny
__CondList1MS_Teams_CalendarPro,dst,c08f8e58-a48a-51ed-ee64-c6a43aa29368,,,,,,,"admin.teams-pro.com"" ""calendar.teams-pro.com"" ""dc.services.visualstudio.com"" ""maps.googleapis.com/maps-api-v3/"" ""maps.googleapis.com/maps/api/"" ""maps.gstatic.com/mapfiles/api-3/"" ""tracking.teams-pro.com"
MS_Teams_CalendarPro,dst,c9b24ae8-a48a-51ed-9c63-e307bdd4c5f8,,,,,,,__CondList1MS_Teams_CalendarPro
__CondList1KT_EDU_E-Learning,dst,0f31b324-a48b-51ed-e7ef-9a50b723c92b,,,,,,,"fninnoedu.com"" ""ktedu.kt.com"
KT_EDU_E-Learning,dst,16becf14-a48b-51ed-0b25-00f2f2ff1f5b,,,,,,,__CondList1KT_EDU_E-Learning
__CondList1RecruitTeam_List,dst,647b68f2-a48b-51ed-7d9c-a000a114a949,,,,,,,"KT-admin.recruiter.co.kr"" ""kt-cms.recruiter.co.kr"" ""kt-config.recruiter.co.kr"" ""kt.recruiter.co.kr"" ""recruit.kt.com"
RecruitTeam_List,dst,6d67c654-a48b-51ed-ba75-0609488a7354,,,,,,,__CondList1RecruitTeam_List
__CondList1scourt_test,dst,c3116272-a48b-51ed-4710-ae7e46ee5712,,,,,,,ecfs.scourt.go.kr
scourt_test,dst,ccd36c06-a48b-51ed-c4ae-32e349dcb68c,,,,,,,__CondList1scourt_test
__CondList1LawSite_Outlook,dst,136705ba-a48c-51ed-17cd-3e63ab534d08,,,,,,,"bkl.co.kr"" ""hwawoo.com"" ""jipyong.com"" ""kamchang.com"" ""shinkim.com"" ""yulchon.com"
LawSite_Outlook,dst,1e2141be-a48c-51ed-0b21-ec91040c5935,,,,,,,__CondList1LawSite_Outlook
__CondList1hancom_update_deny,dst,77addde6-a513-51ed-3f71-950dc567d355,,,,,,,"cdn.netffice24.com"" ""deploy.akamaitechnolgies.com"" ""deploy.static.aka-ies.com"" ""javadl-esd-secure.oracle.com"" ""javadl-esd.oracle.com"" ""sdlc-esd.oracle.com"" ""update.haansoft.com"" ""update.hancom.com"
hancom_update_deny,dst,85be6c20-a513-51ed-0725-256ab26830a1,,,,,,,__CondList1hancom_update_deny
__CondList1CRM21050683274_List_proxy,dst,6d359b52-a52b-51ed-629d-4562607b3025,,,,,,,pd.thepay.kr
__CondList1CRM22091673532_List_proxy,dst,c7a25558-a52b-51ed-97f7-a4dbd6f8261e,,,,,,,kmcert.com
__CondList1NaverDrive,dst,018e6a6a-a52f-51ed-97f9-c7e17e81fc78,,,,,,,"cloud.naver.com"" ""ndrive.naver.com"
__CondList1David_Han_Rqeuest_URL,dst,65efba44-a530-51ed-5545-3f5c86fc9dd9,,,,,,,"367.co.kr"" ""helpu.co.kr"
David_Han_Rqeuest_URL,dst,6f4550fe-a530-51ed-7e3c-e9d632d6d6a8,,,,,,,__CondList1David_Han_Rqeuest_URL
__CondList1facebook,dst,185dad0e-a53a-51ed-a5b1-c88b19b916e1,,,,,,,"facebook.co.kr"" ""facebook.com"
facebook,dst,23dc87ae-a53a-51ed-dfa0-fbd508550141,,,,,,,__CondList1facebook
__CondList1ZoomFile,dst,96f025ae-a5ce-51ed-2bc0-758f966ab2ed,,,,,,,"container.zoom.us/launch/sic/box"" ""us04file.zoom.us"" ""zoom.us/launch/sic/dropbox"" ""zoom.us/launch/sic/gdrive"" ""zoom.us/launch/sic/onedrive"
ZoomFile,dst,e8e0ee84-a5ce-51ed-c18b-eb7cc395ac6d,,,,,,,__CondList1ZoomFile
__CondList1NaverCalendar_Upload_Deny,dst,fc7ed748-a5cf-51ed-eef1-b73e70160d95,,,,,,,calendar.naver.com/file/uploadFile
NaverCalendar_Upload_Deny,dst,070019b6-a5d0-51ed-ebe2-a283be332ad4,,,,,,,__CondList1NaverCalendar_Upload_Deny
__CondList1KT_KisPhone_IP_proxy,dst,4aa1d720-a780-51ed-845f-1c21df3e69cc,,,,,,,"as.nlabscorp.com"" ""as.nlabscorp.com/as/index.html"
__CondList1KT_ANNEX_KOS_MVNO_proxy,dst,dce2763a-a780-51ed-3bdd-64fe02feee4f,,,,,,,"groupware.ktsh.co.kr"" ""gwx.bizmeka.com"" ""rc014.ktsh.co.kr"
LokiBot_/fre.php,dst,b7843520-a7a0-51ed-d792-b4c8d606dff4,,,,,,,/fre.php
__CondList1CRM21040671861_list_proxy,dst,e7404a62-a8f7-51ed-95ae-864d01249d65,,,,,,,jungi.net
__CondList1CRM21032969202_list_proxy,dst,4081f116-a8f8-51ed-b1d4-9ea07c71b89a,,,,,,,lmekorea.com
__CondList1OnlineMeeting_proxy,dst,f468036e-a902-51ed-45c0-151e92a906ff,,,,,,,"gooroomee.com"" ""megameet.co.kr"" ""onlinexperiences.com"" ""teletogether.com"" ""zoom.us"" ""__CondList1Google_Meet_proxy"" ""__CondList1Samsung_Meeting_proxy"" ""BlueJeans"" ""Skype_20200401"" ""__CondList1webex_proxy"
__CondList1webex_proxy,dst,58126bb6-a903-51ed-c26a-3c051cbfcb15,,,,,,,"ciscowebex.com"" ""liveperson.net"" ""webex.co.kr"" ""webex.com"" ""webexconnect.com"" ""Webex_URL"
__CondList1Skype_20200401,dst,f71b769e-a903-51ed-0702-d09791d52ab1,,,,,,,"client-s.gateway.messenger.live.com"" ""skype.com"
Skype_20200401,dst,ff5319ca-a903-51ed-907f-ca8d6c207d56,,,,,,,__CondList1Skype_20200401
__CondList1BlueJeans,dst,152158b6-a904-51ed-d122-99ec0c4ce6ea,,,,,,,"bjn.vc"" ""bluejeans.com"
BlueJeans,dst,1e9ad548-a904-51ed-b089-8a7bc03680d4,,,,,,,__CondList1BlueJeans
__CondList1Samsung_Meeting_proxy,dst,db671dbc-a904-51ed-184b-bc880d2db39b,,,,,,,meeting.samsung.net
__CondList1Read_Only_Mail_Group,dst,e1b05d8e-a92f-51ed-7604-f902afd61d0f,,,,,,,"web-mail.uibk.ac.at"" ""webmail.auth.gr"" ""webmail.jounlife.com"" ""webmail.ktoa.or.kr/mail/bigdown"" ""webmail.ktoa.or.kr/mail/secu_lib"" ""webmail.montclair.edu"" ""mail.daum.net"" ""mail.google.com"" ""mail.naver.com"" ""mail.yahoo.com"" ""mail3.nate.com"" ""calendar.google.com"" ""gmail.com_URL"
Read_Only_Mail_Group,dst,ec0444c6-a92f-51ed-2b2e-70b1aa1562c1,,,,,,,"mail.yahoo.com"" ""WebKeeper_Mail_Read"" ""Daum_Mail_Deny"" ""Nate_Mail_Deny"" ""Naver_Mail_Deny"" ""mail.google.com/sync/u/0/i/s"
RequestURL852,dst,eb26958e-a940-51ed-1fc3-284b1715550a,,,,,,,adobe.com/kr/reader/
RequestURL855,dst,1b2d5678-a941-51ed-0ae5-d0a81c416682,,,,,,,adobe.com/reader/
__CondList1Adobe_Update,dst,3acc29fa-a941-51ed-e279-33ed6e611cec,,,,,,,"armmf.adobe.com"" ""RequestURL852"" ""RequestURL855"
Adobe_Update,dst,446514e0-a941-51ed-1cc5-a836a0c6d54b,,,,,,,__CondList1Adobe_Update
__CondList1MicrosoftOnline_Except_proxy,dst,846d60bc-a9c1-51ed-f06f-4cac2a751bbe,,,,,,,login.microsoftonline.com2
__CondList1MSProject,dst,02ef567e-a9c3-51ed-2f50-12cb110e5b21,,,,,,,"live2.com"" ""microsoftonline.com"" ""office.com"" ""sharepoint.com"
MSProject,dst,0dbb538c-a9c3-51ed-c357-60bfb85cd2ce,,,,,,,__CondList1MSProject
__CondList1dcat.trafficmanager.net,dst,684267fa-a9c3-51ed-588b-8281b988e99a,,,,,,,"login.microsoftonline.com2"" ""windowsupdate.com"" ""dcat.trafficmanager.net_new"
dcat.trafficmanager.net,dst,704ab420-a9c3-51ed-7cdb-d0ee9f06f918,,,,,,,__CondList1dcat.trafficmanager.net
__CondList1MS_Edge_Update,dst,52fe3a98-a9c5-51ed-d06c-2a915d4bbc14,,,,,,,"c2rsetup.officeapps.live.com/c2r/"" ""edge.microsoft.com//componentupda"" ""msedge.api.cdp.microsoft.com"" ""dl.delivery.mp.microsoft.com/Edge"
dl.delivery.mp.microsoft.com/Edge,dst,a04544b8-a9c5-51ed-4b17-f23448cb5afe,,,,,,,dl.delivery.mp.microsoft.com/Micro
MS_Edge_Update,dst,c0edee36-a9c5-51ed-b61d-d4ecda008a38,,,,,,,__CondList1MS_Edge_Update
drive_google,dst,096944f6-a9dc-51ed-2c4e-1bcef4c1acfe,,,,,,,google.com/accounts/ServiceLogin
skype_onedrive,dst,72d0dd86-a9dd-51ed-5b14-ec652584dc98,,,,,,,graph.microsoft.com/drive
__CondList1Skype_File_20200401,dst,9329efb4-a9dd-51ed-fe10-e535ad6144d9,,,,,,,"api.asm.skype.com"" ""skype_onedrive"
Skype_File_20200401,dst,99f08df8-a9dd-51ed-a8a8-2a40a927e103,,,,,,,__CondList1Skype_File_20200401
Band_Create,dst,5517865e-a9de-51ed-c185-d8dbe123efd0,,,,,,,api.band.us/create_post
Band_Update,dst,6c452386-a9de-51ed-f0e0-50328d6cd10c,,,,,,,api.band.us/update_post
Band_Upload,dst,b2ce6790-a9de-51ed-602c-1aa1421143dd,,,,,,,up.band.us/upload
__CondList1Band_Upload_Deny,dst,c01c56f0-a9de-51ed-a6e0-82ae91ac1f61,,,,,,,"Band_Create"" ""Band_Update"" ""Band_Upload"
Band_Upload_Deny,dst,c7cc0256-a9de-51ed-76ac-d523bd19be80,,,,,,,__CondList1Band_Upload_Deny
__CondList1mail_bigfile_download,dst,101595be-a9ed-51ed-5408-e37dcdc79878,,,,,,,"bigfile.*mail.naver.com"" ""bigmail.*.nate.com"" ""maildn.daumcdn.net"
__CondList1Cert_TF_URL_list,dst,4defae26-ab99-51ed-87ab-e062a578ed52,,,,,,,"Zone-h.com"" ""zone-h.org"
Cert_TF_URL_list,dst,564fe78e-ab99-51ed-a5f5-43fb1e86d3cd,,,,,,,__CondList1Cert_TF_URL_list
__CondList1CRM23020318649_List_proxy,dst,67c75840-ab9d-51ed-dee4-0cce35087eeb,,,,,,,cc.api.modusign.co.kr
__HostPort9,dst,493e8f4c-abb6-51ed-ee8c-f123e45db962,,,,,,,.su
__HostPort10,dst,547e4a8c-abb6-51ed-cd31-25280f522c4f,,,,,,,.tj
__CondList1KT_CountryCode,dst,5e3d6882-abb6-51ed-29d5-10b73c973e6a,,,,,,,"__HostPort10"" ""__HostPort9"
KT_CountryCode,dst,66d3b56e-abb6-51ed-af1e-9a1b28607a03,,,,,,,__CondList1KT_CountryCode
